ID,Producer_v,Year_v,Ratings Average,Reviews Count,Type,WineType,Producer/Year
133393935,Scopone,2016,4.3,14,best_user_rated,brunello di montalcino,Scopone 2016
54875205,Scopone,2015,4.3,60,price_qpr,brunello di montalcino,Scopone 2015
3345628,Scopone,2013,4.3,42,top_ranked,brunello di montalcino,Scopone 2013
7568070,Scopone,2012,4.2,50,,brunello di montalcino,Scopone 2012
6625387,Scopone,2011,4.2,23,,brunello di montalcino,Scopone 2011
12144793,Scopone,2010,4.0,75,most_user_rated,brunello di montalcino,Scopone 2010
4620869,Scopone,2009,4.0,39,,brunello di montalcino,Scopone 2009
1224904,Scopone,2008,4.1,41,,brunello di montalcino,Scopone 2008
1326574,Scopone,2007,4.1,41,,brunello di montalcino,Scopone 2007
1261622,Scopone,2006,4.2,23,,brunello di montalcino,Scopone 2006
1211442,Scopone,2004,4.3,6,,brunello di montalcino,Scopone 2004
156928273,Stella di Campalto,2018,4.6,14,,brunello di montalcino,Stella di Campalto 2018
141940813,Stella di Campalto,2016,4.6,27,,brunello di montalcino,Stella di Campalto 2016
152634585,Stella di Campalto,2015,4.7,70,best_user_rated,brunello di montalcino,Stella di Campalto 2015
4155378,Stella di Campalto,2013,4.6,29,,brunello di montalcino,Stella di Campalto 2013
3931389,Stella di Campalto,2012,4.6,54,top_ranked,brunello di montalcino,Stella di Campalto 2012
2797657,Stella di Campalto,2011,4.4,50,,brunello di montalcino,Stella di Campalto 2011
3644750,Stella di Campalto,2010,4.5,60,,brunello di montalcino,Stella di Campalto 2010
1445988,Stella di Campalto,2009,4.4,127,,brunello di montalcino,Stella di Campalto 2009
1330020,Stella di Campalto,2008,4.4,135,most_user_rated,brunello di montalcino,Stella di Campalto 2008
1734264,Stella di Campalto,2007,4.5,127,,brunello di montalcino,Stella di Campalto 2007
1271629,Stella di Campalto,2006,4.5,75,,brunello di montalcino,Stella di Campalto 2006
1405501,Stella di Campalto,2005,4.4,24,,brunello di montalcino,Stella di Campalto 2005
1217140,Stella di Campalto,2004,4.4,35,,brunello di montalcino,Stella di Campalto 2004
160846913,Talenti,2019,4.3,36,,brunello di montalcino,Talenti 2019
156491336,Talenti,2018,4.3,73,price_discounted,brunello di montalcino,Talenti 2018
151601183,Talenti,2017,4.3,145,,brunello di montalcino,Talenti 2017
141985352,Talenti,2016,4.3,220,critic_favorite,brunello di montalcino,Talenti 2016
37661988,Talenti,2015,4.3,235,,brunello di montalcino,Talenti 2015
5993578,Talenti,2014,4.2,214,,brunello di montalcino,Talenti 2014
2149778,Talenti,2013,4.2,295,most_user_rated,brunello di montalcino,Talenti 2013
2213053,Talenti,2012,4.3,294,,brunello di montalcino,Talenti 2012
2740122,Talenti,2011,4.2,136,,brunello di montalcino,Talenti 2011
1981435,Talenti,2010,4.3,269,,brunello di montalcino,Talenti 2010
2397953,Talenti,2009,4.2,218,,brunello di montalcino,Talenti 2009
1271591,Talenti,2008,4.2,241,,brunello di montalcino,Talenti 2008
1385420,Talenti,2007,4.3,177,,brunello di montalcino,Talenti 2007
1252505,Talenti,2006,4.3,89,,brunello di montalcino,Talenti 2006
1547416,Talenti,2005,4.3,25,,brunello di montalcino,Talenti 2005
1226163,Talenti,2004,4.4,39,,brunello di montalcino,Talenti 2004
115674,Talenti,2003,4.5,51,top_ranked,brunello di montalcino,Talenti 2003
1308000,Talenti,2001,4.5,35,,brunello di montalcino,Talenti 2001
1312197,Talenti,1999,4.5,23,best_user_rated,brunello di montalcino,Talenti 1999
1264989,Talenti,1998,4.2,6,,brunello di montalcino,Talenti 1998
114548,Talenti,1997,4.0,11,,brunello di montalcino,Talenti 1997
160846913,Talenti,2019,4.3,36,,brunello di montalcino,Talenti 2019
156491336,Talenti,2018,4.3,73,price_discounted,brunello di montalcino,Talenti 2018
151601183,Talenti,2017,4.3,145,,brunello di montalcino,Talenti 2017
141985352,Talenti,2016,4.3,220,critic_favorite,brunello di montalcino,Talenti 2016
37661988,Talenti,2015,4.3,235,,brunello di montalcino,Talenti 2015
5993578,Talenti,2014,4.2,214,,brunello di montalcino,Talenti 2014
2149778,Talenti,2013,4.2,295,most_user_rated,brunello di montalcino,Talenti 2013
2213053,Talenti,2012,4.3,294,,brunello di montalcino,Talenti 2012
2740122,Talenti,2011,4.2,136,,brunello di montalcino,Talenti 2011
1981435,Talenti,2010,4.3,269,,brunello di montalcino,Talenti 2010
2397953,Talenti,2009,4.2,218,,brunello di montalcino,Talenti 2009
1271591,Talenti,2008,4.2,241,,brunello di montalcino,Talenti 2008
1385420,Talenti,2007,4.3,177,,brunello di montalcino,Talenti 2007
1252505,Talenti,2006,4.3,89,,brunello di montalcino,Talenti 2006
1547416,Talenti,2005,4.3,25,,brunello di montalcino,Talenti 2005
1226163,Talenti,2004,4.4,39,,brunello di montalcino,Talenti 2004
115674,Talenti,2003,4.5,51,top_ranked,brunello di montalcino,Talenti 2003
1308000,Talenti,2001,4.5,35,,brunello di montalcino,Talenti 2001
1312197,Talenti,1999,4.5,23,best_user_rated,brunello di montalcino,Talenti 1999
1264989,Talenti,1998,4.2,6,,brunello di montalcino,Talenti 1998
114548,Talenti,1997,4.0,11,,brunello di montalcino,Talenti 1997
160846913,Talenti,2019,4.3,36,,brunello di montalcino,Talenti 2019
156491336,Talenti,2018,4.3,73,price_discounted,brunello di montalcino,Talenti 2018
151601183,Talenti,2017,4.3,145,,brunello di montalcino,Talenti 2017
141985352,Talenti,2016,4.3,220,critic_favorite,brunello di montalcino,Talenti 2016
37661988,Talenti,2015,4.3,235,,brunello di montalcino,Talenti 2015
5993578,Talenti,2014,4.2,214,,brunello di montalcino,Talenti 2014
2149778,Talenti,2013,4.2,295,most_user_rated,brunello di montalcino,Talenti 2013
2213053,Talenti,2012,4.3,294,,brunello di montalcino,Talenti 2012
2740122,Talenti,2011,4.2,136,,brunello di montalcino,Talenti 2011
1981435,Talenti,2010,4.3,269,,brunello di montalcino,Talenti 2010
2397953,Talenti,2009,4.2,218,,brunello di montalcino,Talenti 2009
1271591,Talenti,2008,4.2,241,,brunello di montalcino,Talenti 2008
1385420,Talenti,2007,4.3,177,,brunello di montalcino,Talenti 2007
1252505,Talenti,2006,4.3,89,,brunello di montalcino,Talenti 2006
1547416,Talenti,2005,4.3,25,,brunello di montalcino,Talenti 2005
1226163,Talenti,2004,4.4,39,,brunello di montalcino,Talenti 2004
115674,Talenti,2003,4.5,51,top_ranked,brunello di montalcino,Talenti 2003
1308000,Talenti,2001,4.5,35,,brunello di montalcino,Talenti 2001
1312197,Talenti,1999,4.5,23,best_user_rated,brunello di montalcino,Talenti 1999
1264989,Talenti,1998,4.2,6,,brunello di montalcino,Talenti 1998
114548,Talenti,1997,4.0,11,,brunello di montalcino,Talenti 1997
160846913,Talenti,2019,4.3,36,,brunello di montalcino,Talenti 2019
156491336,Talenti,2018,4.3,73,price_discounted,brunello di montalcino,Talenti 2018
151601183,Talenti,2017,4.3,145,,brunello di montalcino,Talenti 2017
141985352,Talenti,2016,4.3,220,critic_favorite,brunello di montalcino,Talenti 2016
37661988,Talenti,2015,4.3,235,,brunello di montalcino,Talenti 2015
5993578,Talenti,2014,4.2,214,,brunello di montalcino,Talenti 2014
2149778,Talenti,2013,4.2,295,most_user_rated,brunello di montalcino,Talenti 2013
2213053,Talenti,2012,4.3,294,,brunello di montalcino,Talenti 2012
2740122,Talenti,2011,4.2,136,,brunello di montalcino,Talenti 2011
1981435,Talenti,2010,4.3,269,,brunello di montalcino,Talenti 2010
2397953,Talenti,2009,4.2,218,,brunello di montalcino,Talenti 2009
1271591,Talenti,2008,4.2,241,,brunello di montalcino,Talenti 2008
1385420,Talenti,2007,4.3,177,,brunello di montalcino,Talenti 2007
1252505,Talenti,2006,4.3,89,,brunello di montalcino,Talenti 2006
1547416,Talenti,2005,4.3,25,,brunello di montalcino,Talenti 2005
1226163,Talenti,2004,4.4,39,,brunello di montalcino,Talenti 2004
115674,Talenti,2003,4.5,51,top_ranked,brunello di montalcino,Talenti 2003
1308000,Talenti,2001,4.5,35,,brunello di montalcino,Talenti 2001
1312197,Talenti,1999,4.5,23,best_user_rated,brunello di montalcino,Talenti 1999
1264989,Talenti,1998,4.2,6,,brunello di montalcino,Talenti 1998
114548,Talenti,1997,4.0,11,,brunello di montalcino,Talenti 1997
160085053,Tassi,2019,4.3,14,,brunello di montalcino,Tassi 2019
156493639,Tassi,2018,4.1,55,,brunello di montalcino,Tassi 2018
150405923,Tassi,2017,4.3,24,,brunello di montalcino,Tassi 2017
95328011,Tassi,2016,4.2,60,,brunello di montalcino,Tassi 2016
14588811,Tassi,2015,4.3,92,,brunello di montalcino,Tassi 2015
6545048,Tassi,2014,4.2,57,,brunello di montalcino,Tassi 2014
7516991,Tassi,2013,4.2,75,,brunello di montalcino,Tassi 2013
6508614,Tassi,2012,4.3,80,,brunello di montalcino,Tassi 2012
5681181,Tassi,2011,4.4,109,most_user_rated,brunello di montalcino,Tassi 2011
2066279,Tassi,2010,4.3,67,,brunello di montalcino,Tassi 2010
2066281,Tassi,2009,4.3,63,,brunello di montalcino,Tassi 2009
2066283,Tassi,2008,4.3,78,,brunello di montalcino,Tassi 2008
1464557,Tassi,2007,4.3,30,,brunello di montalcino,Tassi 2007
1359088,Tassi,2006,4.4,50,top_ranked,brunello di montalcino,Tassi 2006
1287039,Tassi,2005,4.5,9,best_user_rated,brunello di montalcino,Tassi 2005
1768162,Tassi,2004,4.3,18,,brunello di montalcino,Tassi 2004
160085053,Tassi,2019,4.3,14,,brunello di montalcino,Tassi 2019
156493639,Tassi,2018,4.1,55,,brunello di montalcino,Tassi 2018
150405923,Tassi,2017,4.3,24,,brunello di montalcino,Tassi 2017
95328011,Tassi,2016,4.2,60,,brunello di montalcino,Tassi 2016
14588811,Tassi,2015,4.3,92,,brunello di montalcino,Tassi 2015
6545048,Tassi,2014,4.2,57,,brunello di montalcino,Tassi 2014
7516991,Tassi,2013,4.2,75,,brunello di montalcino,Tassi 2013
6508614,Tassi,2012,4.3,80,,brunello di montalcino,Tassi 2012
5681181,Tassi,2011,4.4,109,most_user_rated,brunello di montalcino,Tassi 2011
2066279,Tassi,2010,4.3,67,,brunello di montalcino,Tassi 2010
2066281,Tassi,2009,4.3,63,,brunello di montalcino,Tassi 2009
2066283,Tassi,2008,4.3,78,,brunello di montalcino,Tassi 2008
1464557,Tassi,2007,4.3,30,,brunello di montalcino,Tassi 2007
1359088,Tassi,2006,4.4,50,top_ranked,brunello di montalcino,Tassi 2006
1287039,Tassi,2005,4.5,9,best_user_rated,brunello di montalcino,Tassi 2005
1768162,Tassi,2004,4.3,18,,brunello di montalcino,Tassi 2004
159609075,Tenimenti Ricci,2019,4.2,6,,brunello di montalcino,Tenimenti Ricci 2019
156808621,Tenimenti Ricci,2018,3.9,16,,brunello di montalcino,Tenimenti Ricci 2018
156750618,Tenimenti Ricci,2017,4.2,32,latest_available,brunello di montalcino,Tenimenti Ricci 2017
152917355,Tenimenti Ricci,2016,4.0,18,,brunello di montalcino,Tenimenti Ricci 2016
147176054,Tenimenti Ricci,2015,4.0,74,oldest_available,brunello di montalcino,Tenimenti Ricci 2015
38893482,Tenimenti Ricci,2014,4.3,29,best_user_rated,brunello di montalcino,Tenimenti Ricci 2014
30455797,Tenimenti Ricci,2013,4.2,63,,brunello di montalcino,Tenimenti Ricci 2013
90521592,Tenimenti Ricci,2012,4.2,120,most_user_rated,brunello di montalcino,Tenimenti Ricci 2012
12983350,Tenimenti Ricci,2011,4.2,96,top_ranked,brunello di montalcino,Tenimenti Ricci 2011
18703573,Tenimenti Ricci,2010,4.1,72,,brunello di montalcino,Tenimenti Ricci 2010
7378040,Tenimenti Ricci,2009,3.9,30,,brunello di montalcino,Tenimenti Ricci 2009
2399933,Tenimenti Ricci,2008,4.2,23,,brunello di montalcino,Tenimenti Ricci 2008
3289367,Tenimenti Ricci,2007,3.9,30,,brunello di montalcino,Tenimenti Ricci 2007
3510119,Tenimenti Ricci,2006,4.1,20,,brunello di montalcino,Tenimenti Ricci 2006
159609075,Tenimenti Ricci,2019,4.2,6,,brunello di montalcino,Tenimenti Ricci 2019
156808621,Tenimenti Ricci,2018,3.9,16,,brunello di montalcino,Tenimenti Ricci 2018
156750618,Tenimenti Ricci,2017,4.2,32,latest_available,brunello di montalcino,Tenimenti Ricci 2017
152917355,Tenimenti Ricci,2016,4.0,18,,brunello di montalcino,Tenimenti Ricci 2016
147176054,Tenimenti Ricci,2015,4.0,74,oldest_available,brunello di montalcino,Tenimenti Ricci 2015
38893482,Tenimenti Ricci,2014,4.3,29,best_user_rated,brunello di montalcino,Tenimenti Ricci 2014
30455797,Tenimenti Ricci,2013,4.2,63,,brunello di montalcino,Tenimenti Ricci 2013
90521592,Tenimenti Ricci,2012,4.2,120,most_user_rated,brunello di montalcino,Tenimenti Ricci 2012
12983350,Tenimenti Ricci,2011,4.2,96,top_ranked,brunello di montalcino,Tenimenti Ricci 2011
18703573,Tenimenti Ricci,2010,4.1,72,,brunello di montalcino,Tenimenti Ricci 2010
7378040,Tenimenti Ricci,2009,3.9,30,,brunello di montalcino,Tenimenti Ricci 2009
2399933,Tenimenti Ricci,2008,4.2,23,,brunello di montalcino,Tenimenti Ricci 2008
3289367,Tenimenti Ricci,2007,3.9,30,,brunello di montalcino,Tenimenti Ricci 2007
3510119,Tenimenti Ricci,2006,4.1,20,,brunello di montalcino,Tenimenti Ricci 2006
159348987,Tenuta CastelGiocondo,2019,4.3,249,top_listed,brunello di montalcino,Tenuta CastelGiocondo 2019
156146550,Tenuta CastelGiocondo,2018,4.2,787,critic_favorite,brunello di montalcino,Tenuta CastelGiocondo 2018
150374208,Tenuta CastelGiocondo,2017,4.3,1016,,brunello di montalcino,Tenuta CastelGiocondo 2017
89053357,Tenuta CastelGiocondo,2016,4.3,1567,,brunello di montalcino,Tenuta CastelGiocondo 2016
14473991,Tenuta CastelGiocondo,2015,4.3,1770,,brunello di montalcino,Tenuta CastelGiocondo 2015
9162069,Tenuta CastelGiocondo,2014,4.2,1082,,brunello di montalcino,Tenuta CastelGiocondo 2014
1911164,Tenuta CastelGiocondo,2013,4.3,2041,most_user_rated,brunello di montalcino,Tenuta CastelGiocondo 2013
2530693,Tenuta CastelGiocondo,2012,4.2,1325,,brunello di montalcino,Tenuta CastelGiocondo 2012
1176374,Tenuta CastelGiocondo,2011,4.2,997,,brunello di montalcino,Tenuta CastelGiocondo 2011
1657246,Tenuta CastelGiocondo,2010,4.3,1866,,brunello di montalcino,Tenuta CastelGiocondo 2010
2722020,Tenuta CastelGiocondo,2009,4.3,1164,,brunello di montalcino,Tenuta CastelGiocondo 2009
1253037,Tenuta CastelGiocondo,2008,4.2,890,,brunello di montalcino,Tenuta CastelGiocondo 2008
1118918,Tenuta CastelGiocondo,2007,4.2,789,,brunello di montalcino,Tenuta CastelGiocondo 2007
1233420,Tenuta CastelGiocondo,2006,4.2,507,,brunello di montalcino,Tenuta CastelGiocondo 2006
1184927,Tenuta CastelGiocondo,2005,4.2,261,,brunello di montalcino,Tenuta CastelGiocondo 2005
1171467,Tenuta CastelGiocondo,2004,4.2,343,,brunello di montalcino,Tenuta CastelGiocondo 2004
1175990,Tenuta CastelGiocondo,2003,4.2,253,,brunello di montalcino,Tenuta CastelGiocondo 2003
1214723,Tenuta CastelGiocondo,2002,4.3,53,,brunello di montalcino,Tenuta CastelGiocondo 2002
1176398,Tenuta CastelGiocondo,2001,4.3,162,,brunello di montalcino,Tenuta CastelGiocondo 2001
1279483,Tenuta CastelGiocondo,2000,4.2,103,,brunello di montalcino,Tenuta CastelGiocondo 2000
1253638,Tenuta CastelGiocondo,1999,4.2,148,,brunello di montalcino,Tenuta CastelGiocondo 1999
1387704,Tenuta CastelGiocondo,1998,4.3,47,,brunello di montalcino,Tenuta CastelGiocondo 1998
1274180,Tenuta CastelGiocondo,1997,4.3,101,,brunello di montalcino,Tenuta CastelGiocondo 1997
1607515,Tenuta CastelGiocondo,1996,4.4,30,best_user_rated,brunello di montalcino,Tenuta CastelGiocondo 1996
1435488,Tenuta CastelGiocondo,1995,4.3,41,,brunello di montalcino,Tenuta CastelGiocondo 1995
1301354,Tenuta CastelGiocondo,1994,4.1,15,,brunello di montalcino,Tenuta CastelGiocondo 1994
1790850,Tenuta CastelGiocondo,1993,4.3,21,,brunello di montalcino,Tenuta CastelGiocondo 1993
2076490,Tenuta CastelGiocondo,1992,4.4,10,,brunello di montalcino,Tenuta CastelGiocondo 1992
1623889,Tenuta CastelGiocondo,1991,4.2,19,,brunello di montalcino,Tenuta CastelGiocondo 1991
2323353,Tenuta CastelGiocondo,1990,4.4,49,top_ranked,brunello di montalcino,Tenuta CastelGiocondo 1990
1491154,Tenuta CastelGiocondo,1988,4.2,14,,brunello di montalcino,Tenuta CastelGiocondo 1988
7665144,Tenuta CastelGiocondo,1986,4.3,13,,brunello di montalcino,Tenuta CastelGiocondo 1986
6988623,Tenuta CastelGiocondo,1985,4.0,10,,brunello di montalcino,Tenuta CastelGiocondo 1985
1234244,Tenuta CastelGiocondo,1978,4.1,12,,brunello di montalcino,Tenuta CastelGiocondo 1978
159348987,Tenuta CastelGiocondo,2019,4.3,249,top_listed,brunello di montalcino,Tenuta CastelGiocondo 2019
156146550,Tenuta CastelGiocondo,2018,4.2,787,critic_favorite,brunello di montalcino,Tenuta CastelGiocondo 2018
150374208,Tenuta CastelGiocondo,2017,4.3,1016,,brunello di montalcino,Tenuta CastelGiocondo 2017
89053357,Tenuta CastelGiocondo,2016,4.3,1567,,brunello di montalcino,Tenuta CastelGiocondo 2016
14473991,Tenuta CastelGiocondo,2015,4.3,1770,,brunello di montalcino,Tenuta CastelGiocondo 2015
9162069,Tenuta CastelGiocondo,2014,4.2,1082,,brunello di montalcino,Tenuta CastelGiocondo 2014
1911164,Tenuta CastelGiocondo,2013,4.3,2041,most_user_rated,brunello di montalcino,Tenuta CastelGiocondo 2013
2530693,Tenuta CastelGiocondo,2012,4.2,1325,,brunello di montalcino,Tenuta CastelGiocondo 2012
1176374,Tenuta CastelGiocondo,2011,4.2,997,,brunello di montalcino,Tenuta CastelGiocondo 2011
1657246,Tenuta CastelGiocondo,2010,4.3,1866,,brunello di montalcino,Tenuta CastelGiocondo 2010
2722020,Tenuta CastelGiocondo,2009,4.3,1164,,brunello di montalcino,Tenuta CastelGiocondo 2009
1253037,Tenuta CastelGiocondo,2008,4.2,890,,brunello di montalcino,Tenuta CastelGiocondo 2008
1118918,Tenuta CastelGiocondo,2007,4.2,789,,brunello di montalcino,Tenuta CastelGiocondo 2007
1233420,Tenuta CastelGiocondo,2006,4.2,507,,brunello di montalcino,Tenuta CastelGiocondo 2006
1184927,Tenuta CastelGiocondo,2005,4.2,261,,brunello di montalcino,Tenuta CastelGiocondo 2005
1171467,Tenuta CastelGiocondo,2004,4.2,343,,brunello di montalcino,Tenuta CastelGiocondo 2004
1175990,Tenuta CastelGiocondo,2003,4.2,253,,brunello di montalcino,Tenuta CastelGiocondo 2003
1214723,Tenuta CastelGiocondo,2002,4.3,53,,brunello di montalcino,Tenuta CastelGiocondo 2002
1176398,Tenuta CastelGiocondo,2001,4.3,162,,brunello di montalcino,Tenuta CastelGiocondo 2001
1279483,Tenuta CastelGiocondo,2000,4.2,103,,brunello di montalcino,Tenuta CastelGiocondo 2000
1253638,Tenuta CastelGiocondo,1999,4.2,148,,brunello di montalcino,Tenuta CastelGiocondo 1999
1387704,Tenuta CastelGiocondo,1998,4.3,47,,brunello di montalcino,Tenuta CastelGiocondo 1998
1274180,Tenuta CastelGiocondo,1997,4.3,101,,brunello di montalcino,Tenuta CastelGiocondo 1997
1607515,Tenuta CastelGiocondo,1996,4.4,30,best_user_rated,brunello di montalcino,Tenuta CastelGiocondo 1996
1435488,Tenuta CastelGiocondo,1995,4.3,41,,brunello di montalcino,Tenuta CastelGiocondo 1995
1301354,Tenuta CastelGiocondo,1994,4.1,15,,brunello di montalcino,Tenuta CastelGiocondo 1994
1790850,Tenuta CastelGiocondo,1993,4.3,21,,brunello di montalcino,Tenuta CastelGiocondo 1993
2076490,Tenuta CastelGiocondo,1992,4.4,10,,brunello di montalcino,Tenuta CastelGiocondo 1992
1623889,Tenuta CastelGiocondo,1991,4.2,19,,brunello di montalcino,Tenuta CastelGiocondo 1991
2323353,Tenuta CastelGiocondo,1990,4.4,49,top_ranked,brunello di montalcino,Tenuta CastelGiocondo 1990
1491154,Tenuta CastelGiocondo,1988,4.2,14,,brunello di montalcino,Tenuta CastelGiocondo 1988
7665144,Tenuta CastelGiocondo,1986,4.3,13,,brunello di montalcino,Tenuta CastelGiocondo 1986
6988623,Tenuta CastelGiocondo,1985,4.0,10,,brunello di montalcino,Tenuta CastelGiocondo 1985
1234244,Tenuta CastelGiocondo,1978,4.1,12,,brunello di montalcino,Tenuta CastelGiocondo 1978
159348987,Tenuta CastelGiocondo,2019,4.3,249,top_listed,brunello di montalcino,Tenuta CastelGiocondo 2019
