id,name_x,year,ratings_average,reviews_count,has_valid_ratings,type,amount
57074,Château Potensac Médoc 2008,2008.0,3.8,436.0,True,,
1272380,Château Potensac Médoc 2007,2007.0,3.9,332.0,True,,
1200963,Château Potensac Médoc 2006,2006.0,3.8,236.0,True,,
84467,Château Potensac Médoc 2005,2005.0,3.9,353.0,True,,
1297282,Château Potensac Médoc 2004,2004.0,3.9,198.0,True,,
83395,Château Potensac Médoc 2003,2003.0,4.0,286.0,True,,
1528701,Château Potensac Médoc 2002,2002.0,3.9,141.0,True,,
1227423,Château Potensac Médoc 2001,2001.0,4.0,185.0,True,,
92083,Château Potensac Médoc 2000,2000.0,4.0,253.0,True,,
1309417,Château Potensac Médoc 1999,1999.0,3.9,161.0,True,,
1296905,Château Potensac Médoc 1998,1998.0,3.9,109.0,True,,
1236440,Château Potensac Médoc 1997,1997.0,3.7,177.0,True,,
1256719,Château Potensac Médoc 1996,1996.0,4.1,282.0,True,top_ranked,
1270972,Château Potensac Médoc 1995,1995.0,3.9,176.0,True,,
1416529,Château Potensac Médoc 1994,1994.0,3.7,38.0,True,,
1964686,Château Potensac Médoc 1993,1993.0,3.7,18.0,True,,
1710652,Château Potensac Médoc 1990,1990.0,4.0,45.0,True,,
174179631,Château Pontet-Canet Pauillac (Grand Cru Classé) 2023,2023.0,4.5,14.0,True,,
170464795,Château Pontet-Canet Pauillac (Grand Cru Classé) 2022,2022.0,4.6,22.0,True,best_user_rated,
167043121,Château Pontet-Canet Pauillac (Grand Cru Classé) 2021,2021.0,4.2,37.0,True,,
162906907,Château Pontet-Canet Pauillac (Grand Cru Classé) 2020,2020.0,4.4,93.0,True,,
159494303,Château Pontet-Canet Pauillac (Grand Cru Classé) 2019,2019.0,4.4,175.0,True,,
156102414,Château Pontet-Canet Pauillac (Grand Cru Classé) 2018,2018.0,4.5,106.0,True,,
150277153,Château Pontet-Canet Pauillac (Grand Cru Classé) 2017,2017.0,4.3,316.0,True,,
102814472,Château Pontet-Canet Pauillac (Grand Cru Classé) 2016,2016.0,4.6,466.0,True,critic_favorite,
15830879,Château Pontet-Canet Pauillac (Grand Cru Classé) 2015,2015.0,4.5,647.0,True,price_qpr,299.99
4012169,Château Pontet-Canet Pauillac (Grand Cru Classé) 2014,2014.0,4.4,821.0,True,,
2112574,Château Pontet-Canet Pauillac (Grand Cru Classé) 2013,2013.0,4.2,540.0,True,,
2163692,Château Pontet-Canet Pauillac (Grand Cru Classé) 2012,2012.0,4.4,1160.0,True,,
2015560,Château Pontet-Canet Pauillac (Grand Cru Classé) 2011,2011.0,4.4,1179.0,True,top_listed,
1492826,Château Pontet-Canet Pauillac (Grand Cru Classé) 2010,2010.0,4.6,1113.0,True,wsa_winning,
1347152,Château Pontet-Canet Pauillac (Grand Cru Classé) 2009,2009.0,4.6,1292.0,True,most_user_rated,
84918,Château Pontet-Canet Pauillac (Grand Cru Classé) 2008,2008.0,4.3,1156.0,True,,
1249910,Château Pontet-Canet Pauillac (Grand Cru Classé) 2007,2007.0,4.2,918.0,True,,
82872,Château Pontet-Canet Pauillac (Grand Cru Classé) 2006,2006.0,4.3,990.0,True,,
15063,Château Pontet-Canet Pauillac (Grand Cru Classé) 2005,2005.0,4.5,882.0,True,top_ranked,
88769,Château Pontet-Canet Pauillac (Grand Cru Classé) 2004,2004.0,4.3,1052.0,True,,
84881,Château Pontet-Canet Pauillac (Grand Cru Classé) 2003,2003.0,4.4,820.0,True,,
88773,Château Pontet-Canet Pauillac (Grand Cru Classé) 2002,2002.0,4.2,453.0,True,,
85753,Château Pontet-Canet Pauillac (Grand Cru Classé) 2001,2001.0,4.3,411.0,True,,
85553,Château Pontet-Canet Pauillac (Grand Cru Classé) 2000,2000.0,4.4,881.0,True,,
1371513,Château Pontet-Canet Pauillac (Grand Cru Classé) 1999,1999.0,4.3,262.0,True,,
1233538,Château Pontet-Canet Pauillac (Grand Cru Classé) 1998,1998.0,4.2,259.0,True,,
1221607,Château Pontet-Canet Pauillac (Grand Cru Classé) 1997,1997.0,4.3,91.0,True,,
1246609,Château Pontet-Canet Pauillac (Grand Cru Classé) 1996,1996.0,4.3,459.0,True,,
85096,Château Pontet-Canet Pauillac (Grand Cru Classé) 1995,1995.0,4.3,388.0,True,,
1223456,Château Pontet-Canet Pauillac (Grand Cru Classé) 1994,1994.0,4.3,246.0,True,,
94638,Château Pontet-Canet Pauillac (Grand Cru Classé) 1993,1993.0,4.2,61.0,True,,
1437288,Château Pontet-Canet Pauillac (Grand Cru Classé) 1992,1992.0,4.3,32.0,True,,
1230928,Château Pontet-Canet Pauillac (Grand Cru Classé) 1991,1991.0,4.3,22.0,True,,
1229363,Château Pontet-Canet Pauillac (Grand Cru Classé) 1990,1990.0,4.2,171.0,True,,
8536200,Château Pontet-Canet Les Hauts de Pontet-Canet Pauillac 2014,2014.0,3.9,32.0,True,,
1738057,Château Pontet-Canet Les Hauts de Pontet-Canet Pauillac 2012,2012.0,3.9,30.0,True,,
1599961,Château Pontet-Canet Les Hauts de Pontet-Canet Pauillac 2011,2011.0,3.8,24.0,True,,
2184593,Château Pontet-Canet Les Hauts de Pontet-Canet Pauillac 2010,2010.0,4.1,48.0,True,,
1715158,Château Pontet-Canet Les Hauts de Pontet-Canet Pauillac 2009,2009.0,4.2,67.0,True,top_ranked,498.61
1282078,Château Pontet-Canet Les Hauts de Pontet-Canet Pauillac 2008,2008.0,3.9,54.0,True,,
1164166,Château Pontet-Canet Les Hauts de Pontet-Canet Pauillac 2007,2007.0,4.0,34.0,True,,
1324590,Château Pontet-Canet Les Hauts de Pontet-Canet Pauillac 2006,2006.0,3.9,91.0,True,most_user_rated,
1355622,Château Pontet-Canet Les Hauts de Pontet-Canet Pauillac 2005,2005.0,4.0,76.0,True,,
1999549,Château Pontet-Canet Les Hauts de Pontet-Canet Pauillac 2004,2004.0,4.1,58.0,True,,
1772244,Château Pontet-Canet Les Hauts de Pontet-Canet Pauillac 2003,2003.0,4.2,46.0,True,,
1331309,Château Pontet-Canet Les Hauts de Pontet-Canet Pauillac 2002,2002.0,3.7,15.0,True,,
2565302,Château Pontet-Canet Les Hauts de Pontet-Canet Pauillac 2001,2001.0,3.8,13.0,True,,
1338852,Château Pontet-Canet Les Hauts de Pontet-Canet Pauillac 2000,2000.0,4.2,69.0,True,,
1624237,Château Pontet-Canet Les Hauts de Pontet-Canet Pauillac 1999,1999.0,3.8,32.0,True,,
9173711,Château Pontet-Canet Les Hauts de Pontet-Canet Pauillac 1998,1998.0,4.0,24.0,True,,
6914783,Château Pontet-Canet Les Hauts de Pontet-Canet Pauillac 1997,1997.0,4.2,42.0,True,,
2324617,Château Pontet-Canet Les Hauts de Pontet-Canet Pauillac 1996,1996.0,4.4,31.0,True,best_user_rated,
2624256,Château Pontet-Canet Les Hauts de Pontet-Canet Pauillac 1995,1995.0,4.2,22.0,True,,
8448279,Château Pontet-Canet Les Hauts de Pontet-Canet Pauillac 1990,1990.0,3.8,10.0,True,,
162958362,Château Pichon Longueville Comtesse de Lalande Réserve (de la Comtesse) Pauillac 2020,2020.0,4.2,55.0,True,,
159578907,Château Pichon Longueville Comtesse de Lalande Réserve (de la Comtesse) Pauillac 2019,2019.0,4.2,122.0,True,,
156471938,Château Pichon Longueville Comtesse de Lalande Réserve (de la Comtesse) Pauillac 2018,2018.0,4.3,270.0,True,top_ranked,
151559692,Château Pichon Longueville Comtesse de Lalande Réserve (de la Comtesse) Pauillac 2017,2017.0,4.2,308.0,True,,
97665184,Château Pichon Longueville Comtesse de Lalande Réserve (de la Comtesse) Pauillac 2016,2016.0,4.2,492.0,True,,
14589025,Château Pichon Longueville Comtesse de Lalande Réserve (de la Comtesse) Pauillac 2015,2015.0,4.2,713.0,True,,
4675714,Château Pichon Longueville Comtesse de Lalande Réserve (de la Comtesse) Pauillac 2014,2014.0,4.1,581.0,True,,
5991864,Château Pichon Longueville Comtesse de Lalande Réserve (de la Comtesse) Pauillac 2013,2013.0,4.0,182.0,True,,
2613612,Château Pichon Longueville Comtesse de Lalande Réserve (de la Comtesse) Pauillac 2012,2012.0,4.1,301.0,True,,
2848444,Château Pichon Longueville Comtesse de Lalande Réserve (de la Comtesse) Pauillac 2011,2011.0,4.1,697.0,True,,
1520030,Château Pichon Longueville Comtesse de Lalande Réserve (de la Comtesse) Pauillac 2010,2010.0,4.1,683.0,True,,
1424582,Château Pichon Longueville Comtesse de Lalande Réserve (de la Comtesse) Pauillac 2009,2009.0,4.1,832.0,True,most_user_rated,
1162114,Château Pichon Longueville Comtesse de Lalande Réserve (de la Comtesse) Pauillac 2008,2008.0,4.0,314.0,True,,
1189299,Château Pichon Longueville Comtesse de Lalande Réserve (de la Comtesse) Pauillac 2007,2007.0,4.0,259.0,True,,
1162113,Château Pichon Longueville Comtesse de Lalande Réserve (de la Comtesse) Pauillac 2006,2006.0,4.1,353.0,True,,
1162112,Château Pichon Longueville Comtesse de Lalande Réserve (de la Comtesse) Pauillac 2005,2005.0,4.1,262.0,True,,
1162111,Château Pichon Longueville Comtesse de Lalande Réserve (de la Comtesse) Pauillac 2004,2004.0,4.1,133.0,True,,
1339599,Château Pichon Longueville Comtesse de Lalande Réserve (de la Comtesse) Pauillac 2003,2003.0,4.2,122.0,True,,
1281072,Château Pichon Longueville Comtesse de Lalande Réserve (de la Comtesse) Pauillac 2002,2002.0,3.9,51.0,True,,
1378895,Château Pichon Longueville Comtesse de Lalande Réserve (de la Comtesse) Pauillac 2001,2001.0,4.0,56.0,True,,
1232355,Château Pichon Longueville Comtesse de Lalande Réserve (de la Comtesse) Pauillac 2000,2000.0,4.1,188.0,True,,
1162110,Château Pichon Longueville Comtesse de Lalande Réserve (de la Comtesse) Pauillac 1999,1999.0,4.1,57.0,True,,
1174858,Château Pichon Longueville Comtesse de Lalande Réserve (de la Comtesse) Pauillac 1998,1998.0,4.1,61.0,True,,
1224074,Château Pichon Longueville Comtesse de Lalande Réserve (de la Comtesse) Pauillac 1997,1997.0,4.2,40.0,True,,
1300261,Château Pichon Longueville Comtesse de Lalande Réserve (de la Comtesse) Pauillac 1996,1996.0,4.3,48.0,True,,
1214996,Château Pichon Longueville Comtesse de Lalande Réserve (de la Comtesse) Pauillac 1995,1995.0,4.2,59.0,True,,
1359561,Château Pichon Longueville Comtesse de Lalande Réserve (de la Comtesse) Pauillac 1994,1994.0,4.1,40.0,True,,
2914513,Château Pichon Longueville Comtesse de Lalande Réserve (de la Comtesse) Pauillac 1993,1993.0,4.2,16.0,True,,
1928582,Château Pichon Longueville Comtesse de Lalande Réserve (de la Comtesse) Pauillac 1990,1990.0,4.3,25.0,True,,
173651456,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 2023,2023.0,4.4,17.0,True,,
170426895,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 2022,2022.0,4.4,34.0,True,,
167439717,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 2021,2021.0,4.2,48.0,True,,
162903170,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 2020,2020.0,4.4,121.0,True,,
159912235,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 2019,2019.0,4.4,116.0,True,,
156181789,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 2018,2018.0,4.5,147.0,True,,
150375057,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 2017,2017.0,4.4,234.0,True,critic_favorite,
96260577,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 2016,2016.0,4.5,186.0,True,,
16748490,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 2015,2015.0,4.4,285.0,True,,
5052552,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 2014,2014.0,4.3,308.0,True,best_user_rated,499.99
2170782,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 2013,2013.0,4.2,70.0,True,,
1957329,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 2012,2012.0,4.3,358.0,True,,
1293758,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 2011,2011.0,4.3,418.0,True,,
1219248,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 2010,2010.0,4.5,519.0,True,top_listed,
1147964,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 2009,2009.0,4.5,578.0,True,,
1244476,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 2008,2008.0,4.3,528.0,True,,
1256331,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 2007,2007.0,4.3,452.0,True,,
1183287,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 2006,2006.0,4.4,621.0,True,,
1201831,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 2005,2005.0,4.4,913.0,True,most_user_rated,
1165161,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 2004,2004.0,4.3,690.0,True,,
1200509,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 2003,2003.0,4.4,575.0,True,,
1363842,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 2002,2002.0,4.4,400.0,True,,
1199021,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 2001,2001.0,4.4,362.0,True,,
1307877,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 2000,2000.0,4.6,413.0,True,,
1312809,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 1999,1999.0,4.4,234.0,True,,
1195721,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 1998,1998.0,4.4,294.0,True,,
1199767,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 1997,1997.0,4.4,165.0,True,,
1334506,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 1996,1996.0,4.5,544.0,True,,
1268456,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 1995,1995.0,4.5,517.0,True,,
1340110,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 1994,1994.0,4.4,293.0,True,,
1161477,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 1993,1993.0,4.4,165.0,True,,
1180989,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 1992,1992.0,4.3,63.0,True,,
1338764,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 1991,1991.0,4.4,48.0,True,,
1236458,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 1990,1990.0,4.5,474.0,True,,
170446364,Château Pichon Baron Pauillac (Grand Cru Classé) 2022,2022.0,4.3,29.0,True,,
167099309,Château Pichon Baron Pauillac (Grand Cru Classé) 2021,2021.0,4.3,37.0,True,,
162911547,Château Pichon Baron Pauillac (Grand Cru Classé) 2020,2020.0,4.3,118.0,True,,
159554047,Château Pichon Baron Pauillac (Grand Cru Classé) 2019,2019.0,4.4,176.0,True,,
156139799,Château Pichon Baron Pauillac (Grand Cru Classé) 2018,2018.0,4.4,191.0,True,,
150432105,Château Pichon Baron Pauillac (Grand Cru Classé) 2017,2017.0,4.4,216.0,True,best_user_rated,339.99
88966416,Château Pichon Baron Pauillac (Grand Cru Classé) 2016,2016.0,4.5,450.0,True,,
14524667,Château Pichon Baron Pauillac (Grand Cru Classé) 2015,2015.0,4.5,481.0,True,,
4201835,Château Pichon Baron Pauillac (Grand Cru Classé) 2014,2014.0,4.4,494.0,True,,
6018377,Château Pichon Baron Pauillac (Grand Cru Classé) 2013,2013.0,4.3,200.0,True,,
1970593,Château Pichon Baron Pauillac (Grand Cru Classé) 2012,2012.0,4.3,481.0,True,,
1286768,Château Pichon Baron Pauillac (Grand Cru Classé) 2011,2011.0,4.4,548.0,True,,
1965542,Château Pichon Baron Pauillac (Grand Cru Classé) 2010,2010.0,4.5,664.0,True,top_ranked,
1246297,Château Pichon Baron Pauillac (Grand Cru Classé) 2009,2009.0,4.5,531.0,True,,
94813,Château Pichon Baron Pauillac (Grand Cru Classé) 2008,2008.0,4.4,567.0,True,,
105382,Château Pichon Baron Pauillac (Grand Cru Classé) 2007,2007.0,4.4,377.0,True,,
101679,Château Pichon Baron Pauillac (Grand Cru Classé) 2006,2006.0,4.4,618.0,True,most_user_rated,
101680,Château Pichon Baron Pauillac (Grand Cru Classé) 2005,2005.0,4.6,787.0,True,critic_favorite,
105383,Château Pichon Baron Pauillac (Grand Cru Classé) 2004,2004.0,4.4,576.0,True,,
1227204,Château Pichon Baron Pauillac (Grand Cru Classé) 2003,2003.0,4.5,571.0,True,,
101681,Château Pichon Baron Pauillac (Grand Cru Classé) 2002,2002.0,4.4,430.0,True,,
105384,Château Pichon Baron Pauillac (Grand Cru Classé) 2001,2001.0,4.4,345.0,True,,
103956,Château Pichon Baron Pauillac (Grand Cru Classé) 2000,2000.0,4.5,628.0,True,,
105385,Château Pichon Baron Pauillac (Grand Cru Classé) 1999,1999.0,4.4,359.0,True,,
1184887,Château Pichon Baron Pauillac (Grand Cru Classé) 1998,1998.0,4.4,299.0,True,,
96078,Château Pichon Baron Pauillac (Grand Cru Classé) 1997,1997.0,4.4,202.0,True,,
104014,Château Pichon Baron Pauillac (Grand Cru Classé) 1996,1996.0,4.5,456.0,True,,
96077,Château Pichon Baron Pauillac (Grand Cru Classé) 1995,1995.0,4.5,444.0,True,,
106839,Château Pichon Baron Pauillac (Grand Cru Classé) 1994,1994.0,4.3,195.0,True,,
105526,Château Pichon Baron Pauillac (Grand Cru Classé) 1993,1993.0,4.4,144.0,True,,
1464949,Château Pichon Baron Pauillac (Grand Cru Classé) 1992,1992.0,4.4,77.0,True,,
1628456,Château Pichon Baron Pauillac (Grand Cru Classé) 1991,1991.0,4.4,36.0,True,,
104053,Château Pichon Baron Pauillac (Grand Cru Classé) 1990,1990.0,4.6,418.0,True,wsa_winning,
162879380,Château Pichon Baron Les Tourelles de Longueville Pauillac 2020,2020.0,4.1,14.0,True,,
159561978,Château Pichon Baron Les Tourelles de Longueville Pauillac 2019,2019.0,4.2,85.0,True,,
156338365,Château Pichon Baron Les Tourelles de Longueville Pauillac 2018,2018.0,4.3,118.0,True,,
151221549,Château Pichon Baron Les Tourelles de Longueville Pauillac 2017,2017.0,4.2,131.0,True,critic_favorite,
121531129,Château Pichon Baron Les Tourelles de Longueville Pauillac 2016,2016.0,4.1,263.0,True,,
14770842,Château Pichon Baron Les Tourelles de Longueville Pauillac 2015,2015.0,4.1,312.0,True,,
9211695,Château Pichon Baron Les Tourelles de Longueville Pauillac 2014,2014.0,4.1,313.0,True,,
3035920,Château Pichon Baron Les Tourelles de Longueville Pauillac 2013,2013.0,3.9,263.0,True,,
2300251,Château Pichon Baron Les Tourelles de Longueville Pauillac 2012,2012.0,4.1,245.0,True,,
2637485,Château Pichon Baron Les Tourelles de Longueville Pauillac 2011,2011.0,4.0,465.0,True,most_user_rated,
1544412,Château Pichon Baron Les Tourelles de Longueville Pauillac 2010,2010.0,4.2,403.0,True,,
1348876,Château Pichon Baron Les Tourelles de Longueville Pauillac 2009,2009.0,4.1,335.0,True,,
1216287,Château Pichon Baron Les Tourelles de Longueville Pauillac 2008,2008.0,4.0,195.0,True,,
1162115,Château Pichon Baron Les Tourelles de Longueville Pauillac 2007,2007.0,4.0,140.0,True,,
1219293,Château Pichon Baron Les Tourelles de Longueville Pauillac 2006,2006.0,4.1,154.0,True,,
1219292,Château Pichon Baron Les Tourelles de Longueville Pauillac 2005,2005.0,4.2,104.0,True,,
1215115,Château Pichon Baron Les Tourelles de Longueville Pauillac 2004,2004.0,4.2,107.0,True,,
1162117,Château Pichon Baron Les Tourelles de Longueville Pauillac 2003,2003.0,4.1,49.0,True,,
1259267,Château Pichon Baron Les Tourelles de Longueville Pauillac 2002,2002.0,4.2,25.0,True,,
1225536,Château Pichon Baron Les Tourelles de Longueville Pauillac 2001,2001.0,4.0,43.0,True,,
1198607,Château Pichon Baron Les Tourelles de Longueville Pauillac 2000,2000.0,4.3,139.0,True,,
1262151,Château Pichon Baron Les Tourelles de Longueville Pauillac 1999,1999.0,4.3,55.0,True,,
1434312,Château Pichon Baron Les Tourelles de Longueville Pauillac 1998,1998.0,4.3,46.0,True,,
1173521,Château Pichon Baron Les Tourelles de Longueville Pauillac 1997,1997.0,4.1,19.0,True,,
1324861,Château Pichon Baron Les Tourelles de Longueville Pauillac 1996,1996.0,4.3,48.0,True,price_qpr,111.3
1290244,Château Pichon Baron Les Tourelles de Longueville Pauillac 1995,1995.0,3.9,29.0,True,,
1166967,Château Pichon Baron Les Tourelles de Longueville Pauillac 1994,1994.0,4.1,14.0,True,,
1170701,Château Pichon Baron Les Tourelles de Longueville Pauillac 1993,1993.0,4.2,14.0,True,,
1847880,Château Pichon Baron Les Tourelles de Longueville Pauillac 1990,1990.0,4.4,34.0,True,top_ranked,
162375209,Château Pibran Pauillac 2019,2019.0,4.1,25.0,True,,
160137658,Château Pibran Pauillac 2018,2018.0,4.3,37.0,True,best_user_rated,
150767598,Château Pibran Pauillac 2017,2017.0,4.2,61.0,True,,
144462744,Château Pibran Pauillac 2016,2016.0,4.2,73.0,True,,
23106423,Château Pibran Pauillac 2015,2015.0,4.2,136.0,True,top_ranked,
4730970,Château Pibran Pauillac 2014,2014.0,3.9,180.0,True,,
3636167,Château Pibran Pauillac 2013,2013.0,4.0,66.0,True,,
3801370,Château Pibran Pauillac 2012,2012.0,3.9,144.0,True,,
3594253,Château Pibran Pauillac 2011,2011.0,4.0,250.0,True,,
2250450,Château Pibran Pauillac 2010,2010.0,4.0,288.0,True,,
1417283,Château Pibran Pauillac 2009,2009.0,4.0,263.0,True,most_user_rated,
1121139,Château Pibran Pauillac 2008,2008.0,3.9,92.0,True,,
1270414,Château Pibran Pauillac 2007,2007.0,3.9,37.0,True,,
1270569,Château Pibran Pauillac 2006,2006.0,3.9,57.0,True,,
1717065,Château Pibran Pauillac 2005,2005.0,3.9,73.0,True,,
1421099,Château Pibran Pauillac 2004,2004.0,4.0,19.0,True,,
1456829,Château Pibran Pauillac 2003,2003.0,4.1,47.0,True,,
1242679,Château Pibran Pauillac 2002,2002.0,4.1,21.0,True,,
1869529,Château Pibran Pauillac 2001,2001.0,3.9,12.0,True,,
2343423,Château Pibran Pauillac 2000,2000.0,4.1,30.0,True,,
2263730,Château Pibran Pauillac 1999,1999.0,3.9,11.0,True,,
1682873,Château Pibran Pauillac 1998,1998.0,4.1,15.0,True,latest_available,105.11
1970511,Château Pibran Pauillac 1997,1997.0,3.7,15.0,True,,
2876499,Château Pibran Pauillac 1996,1996.0,4.1,18.0,True,,
1297207,Château Pibran Pauillac 1995,1995.0,4.2,14.0,True,,
2160864,Château Pibran Pauillac 1994,1994.0,3.7,10.0,True,,
1388324,Château Pibran Pauillac 1990,1990.0,4.0,11.0,True,,
174110234,Château Phélan Ségur Saint-Estèphe 2023,2023.0,4.1,16.0,True,,
170980467,Château Phélan Ségur Saint-Estèphe 2022,2022.0,4.1,38.0,True,,
167194290,Château Phélan Ségur Saint-Estèphe 2021,2021.0,4.0,80.0,True,,
162946999,Château Phélan Ségur Saint-Estèphe 2020,2020.0,4.1,144.0,True,,
159821500,Château Phélan Ségur Saint-Estèphe 2019,2019.0,4.2,210.0,True,,
156214903,Château Phélan Ségur Saint-Estèphe 2018,2018.0,4.2,295.0,True,,
151086508,Château Phélan Ségur Saint-Estèphe 2017,2017.0,4.1,387.0,True,,
112276831,Château Phélan Ségur Saint-Estèphe 2016,2016.0,4.1,557.0,True,critic_favorite,
15799848,Château Phélan Ségur Saint-Estèphe 2015,2015.0,4.1,654.0,True,,
5117422,Château Phélan Ségur Saint-Estèphe 2014,2014.0,4.0,585.0,True,,
2847458,Château Phélan Ségur Saint-Estèphe 2013,2013.0,3.9,258.0,True,,
2229091,Château Phélan Ségur Saint-Estèphe 2012,2012.0,4.1,769.0,True,most_user_rated,
2372839,Château Phélan Ségur Saint-Estèphe 2011,2011.0,4.0,620.0,True,,
1829520,Château Phélan Ségur Saint-Estèphe 2010,2010.0,4.1,689.0,True,,
1399877,Château Phélan Ségur Saint-Estèphe 2009,2009.0,4.2,730.0,True,top_ranked,
1194944,Château Phélan Ségur Saint-Estèphe 2008,2008.0,4.0,381.0,True,,
1189628,Château Phélan Ségur Saint-Estèphe 2007,2007.0,4.0,302.0,True,,
117654,Château Phélan Ségur Saint-Estèphe 2006,2006.0,4.0,519.0,True,latest_available,85.0
1240553,Château Phélan Ségur Saint-Estèphe 2005,2005.0,4.2,492.0,True,wsa_winning,
1241271,Château Phélan Ségur Saint-Estèphe 2004,2004.0,4.0,288.0,True,,
1306554,Château Phélan Ségur Saint-Estèphe 2003,2003.0,4.1,271.0,True,,
1220984,Château Phélan Ségur Saint-Estèphe 2002,2002.0,4.1,176.0,True,,
1304502,Château Phélan Ségur Saint-Estèphe 2001,2001.0,3.9,69.0,True,,
1279890,Château Phélan Ségur Saint-Estèphe 2000,2000.0,4.1,138.0,True,,
1268547,Château Phélan Ségur Saint-Estèphe 1999,1999.0,4.2,58.0,True,,
1228332,Château Phélan Ségur Saint-Estèphe 1998,1998.0,3.9,64.0,True,cheapest_available,110.07
1552396,Château Phélan Ségur Saint-Estèphe 1997,1997.0,4.0,41.0,True,,
1278092,Château Phélan Ségur Saint-Estèphe 1996,1996.0,4.2,114.0,True,,
1220713,Château Phélan Ségur Saint-Estèphe 1995,1995.0,4.1,87.0,True,,
1239387,Château Phélan Ségur Saint-Estèphe 1994,1994.0,4.1,40.0,True,,
1316635,Château Phélan Ségur Saint-Estèphe 1993,1993.0,4.1,32.0,True,,
1255160,Château Phélan Ségur Saint-Estèphe 1992,1992.0,4.0,17.0,True,,
1300486,Château Phélan Ségur Saint-Estèphe 1991,1991.0,4.1,21.0,True,,
1364990,Château Phélan Ségur Saint-Estèphe 1990,1990.0,4.3,151.0,True,best_user_rated,
167202297,Château Petit-Village Pomerol 2021,2021.0,4.1,31.0,True,,
163642435,Château Petit-Village Pomerol 2020,2020.0,4.2,54.0,True,,
160127966,Château Petit-Village Pomerol 2019,2019.0,4.1,32.0,True,,
157029637,Château Petit-Village Pomerol 2018,2018.0,4.1,38.0,True,,
151430988,Château Petit-Village Pomerol 2017,2017.0,4.1,37.0,True,,
142793743,Château Petit-Village Pomerol 2016,2016.0,4.2,97.0,True,,
15169963,Château Petit-Village Pomerol 2015,2015.0,4.3,94.0,True,,
4520873,Château Petit-Village Pomerol 2014,2014.0,4.1,149.0,True,,
4604634,Château Petit-Village Pomerol 2013,2013.0,4.0,56.0,True,,
1892841,Château Petit-Village Pomerol 2012,2012.0,4.1,137.0,True,,
1892842,Château Petit-Village Pomerol 2011,2011.0,4.0,89.0,True,,
2472616,Château Petit-Village Pomerol 2010,2010.0,4.2,161.0,True,most_user_rated,
2009155,Château Petit-Village Pomerol 2009,2009.0,4.2,150.0,True,,
1120027,Château Petit-Village Pomerol 2008,2008.0,4.2,93.0,True,,
1183245,Château Petit-Village Pomerol 2007,2007.0,4.2,59.0,True,,
1183290,Château Petit-Village Pomerol 2006,2006.0,4.2,70.0,True,,
2149713,Château Petit-Village Pomerol 2005,2005.0,4.3,116.0,True,top_ranked,
1183289,Château Petit-Village Pomerol 2004,2004.0,4.2,64.0,True,,
1318635,Château Petit-Village Pomerol 2003,2003.0,4.4,29.0,True,,
1882638,Château Petit-Village Pomerol 2002,2002.0,4.1,9.0,True,latest_available,123.66
1892843,Château Petit-Village Pomerol 2001,2001.0,4.0,31.0,True,,
